5.0292e-06,1.828128e-05
-0.0045974,0.061667072
-0.12889992,-2.064984
-0.20255992,-2.67049024
0.55245,6.9081888
1.8553176,15.7694944
3.112262,22.2729152
4.391914,28.48944
5.625846,34.4421984
6.896354,40.5306208
6.597142,34.609888
5.326634,27.4744064
4.092702,21.2071744
2.812796,15.0324608
1.5744952,8.4498656
0.3222752,0.54407936
0.06906006,1.8610432
1.3212826,12.1127936
2.596642,19.2282592
3.848862,25.2908832
5.133086,31.3201472
6.376162,37.4641696
6.670802,35.6969792
5.423154,27.8137888
4.152646,21.599488
2.904998,15.41232
1.6711676,9.1241824
0.3959352,1.06582976
0.03683508,1.01490016
1.32588,12.0927776
2.573528,18.9502592
3.825748,25.0128832
5.091684,30.9949984
6.362446,37.1247872
6.73989,36.175584
5.492242,28.0197312
4.230878,21.8290048
2.992374,15.8331008
1.7171924,9.3665984
0.4741926,1.6515424
0.023024846,0.78093536
1.2798552,11.724928
2.5366726,18.7309728
3.802634,24.7344384
5.064252,30.715664
6.316472,36.8619104
6.808978,36.5701216
5.556758,28.2038784
4.318254,22.186624
3.038602,15.9914496
1.8000726,9.7437888
0.5248402,2.02068192
-0.718185,-8.082016
0.24860758,4.630368
1.5008352,13.1852064
2.766822,19.8589856
4.019042,25.6698528
5.280406,31.6510784
6.551168,37.7808672
5.63499,28.8523968
4.364482,22.4081344
3.13055,16.4340256
1.8507202,10.1129728
0.6122924,2.71354688
-0.6675374,-7.4406144
0.1979676,4.17738368
1.4686026,12.9886048
2.716276,19.5943296
3.991356,25.4532352
5.239004,31.3886464
6.477508,37.3849952
5.694934,29.1606432
4.447286,22.722608
3.176524,16.6759968
1.9289776,10.4474624
0.644525,3.07792704
-0.607695,-6.8174496
0.1703451,3.89796032
1.4225524,12.7461888
2.68859,19.3359008
3.936238,25.2085952
5.179314,31.0799552
6.458966,37.3591968
5.754624,29.532496
4.484116,22.8996384
3.236468,16.9010656
1.970405,10.7094496
0.718185,3.59963296
-0.5478526,-6.3833248
0.11970258,3.4240704
1.381125,12.5260128
2.638044,19.113056
3.86715,24.8972352
5.1562,30.9064832
6.394704,36.9864544
5.786882,29.7918144
4.553204,23.1687424
3.282442,17.1221312
2.02565,10.9540896
0.7642352,3.96757152
-0.497205,-5.8673568
-1.4317726,-12.6647904
-0.17493742,1.9446656
1.0634726,10.873136
2.338705,17.7791008
3.57251,23.5437088
4.86156,29.5738624
5.869686,33.457856
4.585462,23.5748448
3.333242,17.5335712
2.080895,11.3873248
0.8240776,4.5485248
-0.4373626,-5.035136
-1.4870176,-13.2652704
-0.2439924,1.50791648
1.03124,10.801968
2.2742652,17.4063584
3.558794,23.4769888
4.801616,29.2647264
5.906516,33.9489152
4.649724,23.905776
3.383788,17.7350656
2.13614,11.6946816
0.8701024,4.93728
-0.3821176,-4.4764672
-1.6343376,-15.16768
-1.7908524,-12.547808
-0.534035,-0.116911232
0.7411974,9.40752
1.9796252,16.1782656
3.268726,22.1870688
4.506976,27.9948224
4.695952,25.760592
3.443732,18.2110016
2.1867876,12.147488
0.9299702,5.5813504
-0.3176524,-3.43327776
-1.5882874,-14.1504224
-1.8415,-13.2310208
-0.5570474,-0.22758192
0.6767576,9.0347776
1.95199,16.0666208
3.199638,21.9388704
4.474972,27.8609376
4.764786,26.3019136
3.49885,18.4556416
2.2512274,12.5202304
1.0036302,6.1031008
-0.2716276,-3.02343904
-1.5146274,-13.2514816
-1.87833,-13.4503072
-0.6168898,-0.6200512
0.644525,8.942704
1.8829274,15.7552608
3.16738,21.8049856
4.415028,27.5727072
5.676392,33.6375552
6.937756,39.8487424
8.180832,45.2801952
9.087866,46.7088928
7.835646,36.8765888
6.55574,30.6182528
5.317236,24.810944
4.042156,19.0983776
2.794508,13.330656
1.528445,7.3067296
0.2854452,0.010879808
-0.975995,-9.4680128
-2.2420072,-19.8487552
-3.480308,-27.31072
-4.755642,-33.0232864
-5.984748,-37.6131776
-7.269226,-41.7987456
-8.50773,-45.7418976
-9.787636,-49.4030464
-11.025886,-52.9276416
-12.305792,-56.2107104
-13.55344,-59.256256
-14.801088,-61.5678816
-16.05788,-63.3377408
-17.291558,-64.6823712
-17.259554,-58.5570304
-16.016478,-51.9099392
-14.741144,-46.2818848
-13.488924,-41.0990752
-12.222988,-35.9972192
-10.979912,-30.9220512
-9.709404,-26.0488224
-8.452358,-21.0955296
-7.195566,-16.1836032
-5.938774,-11.1257824
-4.71424,-6.0341568
